Category,Access_No,Title,Authors,Asset_Code,Department,Subject,Edition,Date_Year,Call_No,Publisher,Place,ISBN,Price,Bill_Date,Vendor,Pages
Books,823,Psychological testing,"Miller, Lesilie A.",RVUN22LB0227,School of Liberal Arts and Sciences,Psychology,,2015,153.94 MIL,Sage,,9789351502838,595,04/25/2022 0:00,Sri Book World,620
Books,824,Positive psychology,Snyder C. R.,RVUN22LB0228,School of Business,Psychology,2nd Ed,2012,150.1988 SNY,Sage,,9788132107507,845,04/25/2022 0:00,Sri Book World,616
Books,825,Statistics for psychology,"Aron, Arthur",RVUN22LB0229,School of Liberal Arts and Sciences,Psychology,,2019,150.727 ARO,Pearson,,9789353940362,645,04/25/2022 0:00,Sri Book World,
Books,826,Introduction to professional counseling,"Sangganjanavanich, Varunee Faii",RVUN22LB0230,School of Liberal Arts and Sciences,Psychology,1st Ed,2014,361.06 SAN,Sage,,9781452240701,9850,02/25/2022 0:00,,392
Books,827,Psychological skills training for human wellness,Agya Jit Singh,RVUN22LB0231,School of Liberal Arts and Sciences,Psychology,1st Ed,2021,158 AGY,Sage Publications,,9789353886684,1295,04/25/2022 0:00,Sri Book World,328
Books,828,Community psychology,"Scott, Victoria Chien",RVUN22LB0232,School of Liberal Arts and Sciences,Psychology,1st Ed,2014,362.22 SCO,Sage,,9781452278681,7801,04/25/2022 0:00,Sri Book World,520
Books,829,Consumer behaviour,"Sethna, Zubin.",RVUN22LB0233,School of Liberal Arts and Sciences,Consumer behviour,4th ed,2020,658.8342 SET,Sage,,9789353885366,695,04/25/2022 0:00,Sri Book World,520
Books,830,Statistics for behavioural and social sciences,"Mohanty, Banamali.",RVUN22LB0234,School of Liberal Arts and Sciences,Psychology,1st Ed,2015,150.15195,Sage Publications,,9789351501817,775,04/25/2022 0:00,Sri Book World,"xviii, 895"
Books,831,Child development,"Feldman, Robert S.",RVUN22LB0235,School of Liberal Arts and Sciences,Social groups,7th Ed,2019,305.231 FEL,Pearson,,9789353430818,749,04/25/2022 0:00,Sri book world,592
Books,832,Study guide for development across the life span,"Feldman,Robert S.",RVUN22LB0236,School of Liberal Arts and Sciences,Psychology,,2018,155 FEL,Pearson,,978-0136016113,749,04/25/2022 0:00,Sri book world,312
Books,833,Social psychology,"Aronson, Elliot",RVUN22LB0237,School of Liberal Arts and Sciences,Psychology,14th ed,2017,302 BRA,Pearson,,9789353943455,729,04/25/2022 0:00,Sri book world,"xxvi, 668"
Books,834,Abnormal psychology,"James, Butcher N.",RVUN22LB0238,School of Liberal Arts and Sciences,Psychology,16th ed,2018,150 JAM,Pearson,,978-9332579408,859,02/25/2022 0:00,Sri book world,"xxiv, 733"
Books,835,Psychological testing,"Anastasi, Anne",RVUN22LB0239,School of Liberal Arts and Sciences,Psychology,7th ed,2016,150.287 ANN,Pearson,,9789332575585,669,04/25/2022 0:00,Sri book world,656
Books,836,Educational psychology,Anita Woolfolk,RVUN22LB0240,School of Liberal Arts and Sciences,Psychology,14th ed,2019,370.15 WOO,Pearson,,978-9353436384,730,04/25/2022 0:00,Sri book world,820
Books,837,Political theory an introduction,"Bhargava, Rajeev.",RVUN22LB0241,School of Liberal Arts and Sciences,Political science,2nd Ed,2008,320.01 BHA,Pearson,,9789332568839,399,04/25/2022 0:00,Sri book world,350
Books,838,The indian political system,"Singh, Mahendra Prasad",RVUN22LB0242,School of Liberal Arts and Sciences,Political science,1st Ed,2012,320.954 SIN,Pearson,,9788131761243,319,04/25/2022 0:00,Sri book world,336
Books,839,Modern india 1885- 1947,"Sarkar, Sumit.",RVUN22LB0243,School of Liberal Arts and Sciences,History,1st Ed,2014,954.035 SAR,Pearson,,9789332535749,409,04/25/2022 0:00,Sri book world,424
Books,840,A history of ancient and early medival india,"Singh, Upinder",RVUN22LB0244,School of Liberal Arts and Sciences,History,,2009,934 SIN,Pearson,,9788131716779,799,04/25/2022 0:00,Sri book world,677
Books,841,Orgnizational behaviour,"Robbins,  Stephen P.",RVUN22LB0245,School of Business,Executive management,18th Ed,2018,658.4 ROB,Pearson,,9789353067038,949,04/25/2022 0:00,Sri book world,800
Books,842,Perspectives on personality,"Carver, Charles S.",RVUN22LB0246,School of Liberal Arts and Sciences,Psychology,,2019,155.2 CAR,Pearson,,9789353067854,459,04/25/2022 0:00,Sri book world,320
Books,843,The economics of the environment,"Berck, Peter .",RVUN22LB0247,School of Liberal Arts and Sciences,Economics,,2015,333.7 BER,Pearson,,9789332550384,619,04/25/2022 0:00,Sri book world,528
Books,844,Human and economic geography,"Singh, Jitender",RVUN22LB0248,School of Business,Economics,,2021,330.9 SIN,Pearson,,9789353947910,844,04/17/2022 0:00,Sri book world,560
Books,845,An introduction to statistics,"Carlson, Kieth A.",RVUN22LB0249,School of Liberal Arts and Sciences,Statistical mathematics,3rd Ed,2021,519.5 CAR,Sage Publications,,9781544375090,7800,05/14/2022 0:00,Sri book world,"xxvii, 484"
Books,846,Principles of econometrics,"Neeraj, Hatekar  R.",RVUN22LB0250,School of Economics,Economics,1st Ed,2010,330.015195 NEE,Sage,,9788132104698,650,04/25/2022 0:00,Sri book world,439
Books,847,The heartbeat of trees,"Wohlleben,Peter.",RVUN22LB0251,School of Liberal Arts and Sciences,Human ecology,,2021,304.2 WOH,Penguin,,9780670095377,599,04/25/2022 0:00,Sri book world,240
Books,848,The gene an intimate history,"Mukherjee, Siddhartha",RVUN22LB0252,School of Liberal Arts and Sciences,Nonfiction,,2017,616.042 MUK,Penguin,,9780143422167,499,04/25/2022 0:00,Sri book world,608
Books,849,Shuttlers flick,"Gopichand, Pullela",RVUN22LB0253,School of Liberal Arts and Sciences,Biography,,2021,158 GOP,,,9788195057139,599,04/25/2022 0:00,Sri book world,359
Books,850,The new technology of achievement,"Andreas,  Steve.",RVUN22LB0254,School of Liberal Arts and Sciences,Nonfiction,,1996,158.1 AND,Nb,,9781857881226,1050,04/25/2022 0:00,Sri book world,352
Books,851,The ministry of common sense,"Lindstrom, Martin.",RVUN22LB0255,School of Liberal Arts and Sciences,Personnel management,,2021,658.312 LIN,Hachett,,9781529332476,499,04/25/2022 0:00,Sri book world,256
Books,852,Nudge improving decisions about health,"Sunstein, Thaler.",RVUN22LB0256,School of Liberal Arts and Sciences,Nonfiction,,2008,330.019 SUN,Penguin,,9780141040011,599,04/25/2022 0:00,Sri book world,306
Books,853,The origine story of indias states,"Srinivasan, Venkataraghavan Subha",RVUN22LB0257,School of Liberal Arts and Sciences,Nonfiction,,2021,158 SRI,Penguin,,9780143451495,399,05/25/2022 0:00,Sri book world,304
Books,854,A passage to india,"Forster, E. M.",RVUN22LB0258,School of Liberal Arts and Sciences,,,2020,823.912 FOR,Finger print,,9789390183302,250,04/25/2022 0:00,Sri Book World,328
Books,855,When the scientific secrets of perfect timing,"Pink, Daniel H.",RVUN22LB0259,School of Liberal Arts and Sciences,Nonfiction,,2018,153.753 PIN,Conongae,,9781782119883,699,04/25/2022 0:00,Sri Book World,258
Books,856,Trends and issues in doctoral education,"Yudkevich, Maria.",RVUN22LB0260,School of Liberal Arts and Sciences,Education,1st Ed,2020,378.155 YUD,Sage,,9789353882549,1545,04/25/2022 0:00,Sri Book World,548
Books,857,Sexual harassment women and workplaces,"Jiloha, R. C.",RVUN22LB0261,School of Liberal Arts and Sciences,Social groups,1st Ed,2021,305.42 JIL,Sage,,9789353884239,1295,04/25/2022 0:00,Sri Book World,336
Books,858,Renewable energy in india,"Deo, Pramod",RVUN22LB0262,School of Liberal Arts and Sciences,Applied physics,1st Ed,2021,621.0420954 DEO,Sage Publications,,9789353887810,1095,04/25/2022 0:00,Sri Book World,260
Books,859,Social entrepreneurship in india,"Shukla, Madhukar.",RVUN22LB0263,School of Liberal Arts and Sciences,Executive management,,2020,658.4080954 SHU,Sage,,9789353882372,495,04/25/2022 0:00,Sri Book World,284
Books,860,Strategic brand management for b2b markets,"Sarin, Sharad.",RVUN22LB0264,School of Business,Branding,2nd Ed,2015,658.827 SAR,Sage Publication,,9789351505518,545,04/25/2022 0:00,Sri Book World,332
Books,861,Zero to one,"Thiel, Peter.",RVUN22LB0265,School of Liberal Arts and Sciences,Self help,1st Ed,2014,658.11 THI,Fsc,,9780753555194,599,04/25/2022 0:00,Sri Book World,210
Books,862,Strategic brilliance from concepts to reality,"Walia, Chetan.",RVUN22LB0266,School of Business,Management,,2021,650.1 WAL,Sage,,9789354791352,495,04/25/2022 0:00,Sri Book World,268
Books,863,Good to great,"Collins, Jim",RVUN22LB0267,School of Business,Leadership,,2021,658 COL,Penguin,,9780712676090,1299,04/25/2022 0:00,Sri Book World,320
Books,864,What the economy needs now,"Banerjee, Abhijit",RVUN22LB0268,School of Liberal Arts and Sciences,Economics,,2019,330.954 BAN,Jugger,,9789353450311,599,04/25/2022 0:00,Sri Book World,"ix, 224"
Books,865,Good economics for hard times,"Banerjee, Abhijit",RVUN22LB0269,School of Liberal Arts and Sciences,Economics,,2019,330.9 BAN,Jugger,,9789353450700,0,,,416
Books,866,Caching and mentoring,Harvard Business Review,RVUN22LB0270,School of Business,Personnel management,1st Ed,2011,658.3124 HAR,harvard business review press,,9781591394358,699,04/25/2022 0:00,Sri Book World,"XV, 155"
Books,867,Business communication 9 steps to help you engage,Harvard Business Review,RVUN22LB0271,School of Business,Communications,1st Ed,2003,658.45 HAR,Hbr,,9781591391135,699,04/25/2022 0:00,Sri Book World,176
Books,868,The power of ethics,"Liautaud, Susan.",RVUN22LB0272,School of Liberal Arts and Sciences,Nonfiction,,2021,170.44 LIA,Simon,,9781471188572,699,04/25/2022 0:00,Sri Book World,304
Books,869,Competitive advantage,"Porter,  Michael.",RVUN22LB0273,School of Liberal Arts and Sciences,International commerce,1st Ed,2004,382.1042 POR,Fp,,9780743260879,899,04/25/2022 0:00,Sri Book World,576
Books,870,The leaders guide to unconscious bias,"Fuller,  Pamela.",RVUN22LB0274,School of Business,Leadership,,2020,658.3008 FUL,Simon,,9781471195907,599,04/25/2022 0:00,Sri Book World,304
Books,871,Building research universities in india,"Jalote,  Pankaj.",RVUN22LB0275,School of Liberal Arts and Sciences,Education,1st Ed,2020,378.54 JAL,Sage Publication,,9789353885021,1495,04/25/2022 0:00,Sri Book World,448
Books,872,Principles of economics,"Karl,  Case  E.",RVUN22LB0276,School of Economics,Economics,12th Ed,2017,330 KAR,Pearson,,9789352863433,879,04/25/2022 0:00,Sri Book World,816
Books,873,Marketing management,"Kotler, Philip.",RVUN22LB0277,School of Business,Marketing management,15th Ed,2017,658.8 KOT,Pearson,,9789332587403,1049,04/25/2022 0:00,Sri Book World,899
Books,874,Marketing research,"Malhotra,  Naresh K.",RVUN22LB0278,School of Business,Marketing research,7th Ed,2019,658.83 MAL,Pearson,,9789353433291,829,04/25/2022 0:00,Sri Book World,992
Books,875,Principles of marketing,"Kotler, Philip.",RVUN22LB0279,School of Business,Marketing,17th Ed,2018,658.8 KOT,Pearson,,9789352865611,919,04/25/2022 0:00,,"xxii, 699"
Books,876,Financial markets and institutions,"Mishkin, Frederic S.",RVUN22LB0280,School of Business,Financial economics,8th Ed,2017,332.10973 MIS,Pearson,,9789332585522,0,,,704
Books,877,Financial accounting for management,"Gupta,Ambrish.",RVUN22LB0281,School of Business,Financial managment,6th Ed,2018,658.1511 GUP,Pearson,,9789352866700,699,04/25/2022 0:00,Sri Book World,824
Books,878,Cost accounting,"Datar,   Srikant M.",RVUN22LB0282,School of Business,Accounting,16th ed,2017,657.42 DAT,Pearson,,9789352860197,898,04/25/2022 0:00,Sri Book World,1368
Books,879,Financial management,"Titman,Sheridan.",RVUN22LB0283,School of Business,Financial management,13th Ed,2019,658.15 TIT,Pearson,,9789353434885,775,04/25/2022 0:00,Sri Book World,720
Books,880,Options futurs and other derivatives,"Hull, John C.",RVUN22LB0284,School of Business,Financial economics,10th Ed,2018,332.645 HUL,Pearson,,9789352866595,890,04/25/2022 0:00,Sri Book World,"XXIV, 903"
Books,881,Statistics for management,"Richard, Levin I.",RVUN22LB0285,School of Business,Statistical Mathematics,8th Ed,2017,519.5 LEV,Pearson,,9789332581180,799,04/25/2022 0:00,Sri Book World,1000
Books,882,Introduction to econometrics,"Stock, James H.",RVUN22LB0286,School of Business,Econometrics,3rd Ed,2017,330.015195 STO,Pearson,,9789352863501,799,04/25/2022 0:00,Sri Book World,836
Books,883,Statistics for business decision making and analysis,"Stine, Robert A.",RVUN22LB0287,School of Business,Statistical mathematics,3rd Ed,2020,519.502465 STI,Pearson,,9789353940645,895,04/25/2022 0:00,Sri Book World,912
Books,884,Business research methods,"Bajpai, Naval.",RVUN22LB0288,School of Business,Executive management,2nd Ed,2017,658.403 NAV,Pearson,,9789332585515,709,04/25/2022 0:00,Sri Book World,851
Books,885,Microeconomics,"Acemoglu, Daron",RVUN22LB0289,School of Economics,Microeconomics,1st Ed,2019,339 ACE,Pearson,,9789389588200,600,04/25/2022 0:00,Sri Book World,416
Books,886,Microeconomics,"Acemoglu, Daron",RVUN22LB0290,School of Economics,Microeconomics,4th ed,2019,339 ACE,Pearson,,9789353435950,815,04/25/2022 0:00,Sri Book World,488
Books,887,The indian economy since 1991,"Prakash, B. A.",RVUN22LB0291,School of Liberal Arts and Sciences,Economics,2nd Ed,2011,338.954 PRA,Pearson,,9788131758939,649,04/22/2022 0:00,Sri Book World,720
Books,888,Mathematics for economics analysis,"Sydsaeter, Knut.",RVUN22LB0292,School of Economics,Economics,,2002,330.0151 SYD,Pearson,,9788177581041,900,04/25/2022 0:00,Sri Book World,800
Books,889,Total quality management in education,"Mukhopadhyay, Marmar.",RVUN22LB0293,School of Liberal Arts and Sciences,Education,3rd Ed,2020,371.2 MUK,Sage,,9789353882815,1095,04/25/2022 0:00,Sri Book World,292
Books,890,Karma,Sadhguru,RVUN22LB0294,School of Liberal Arts and Sciences,Self help,,2021,294.522 SAD,Penguin,,9780143452676,299,04/25/2022 0:00,Sri Book World,"xiv, 253"
Books,891,To kill a mockingbird,"Lee, Harper.",RVUN22LB0295,School of Liberal Arts and Sciences,Fiction,,2015,813.54 LEE,Harper,,9781784752637,399,04/25/2022 0:00,Sri Book World,309
Books,892,The oxford handbook of interdisciplinary,"Frodeman, Robert",RVUN22LB0296,School of Liberal Arts and Sciences,Knowledge,,,001.2 FRO,Oxford university press,,9780198841647,1599,03/17/2022 0:00,Amazon,391
Books,893,The documentary film maker's handbook: the ultimate guide to documentary exercises in self,"Jolliffe, Genevieve",RVUN22LB0297,School of Liberal Arts and Sciences,Film studies,,,791.433 JOL,Bloomsbury Publishing India Private Limited,,9781441183675,3939,03/17/2022 0:00,Amazon,523
Books,894,Appreciating melodrama: theory and practice in indian cinema and television,"Roy, Piyush",RVUN22LB0298,School of Liberal Arts and Sciences,Film studies,,,791.430954 ROY,Bloomsbury Academic India,,9789354354861,0,03/17/2022 0:00,Amazon,320
Books,895,Documentary film in india: an anthropological history,"Battaglia, Giulia",RVUN22LB0299,School of Liberal Arts and Sciences,Film studies,,,070.18 BAT,Routledge,,9780367891565,4777,03/17/2022 0:00,Amazon,248
Books,896,Documentary film in india: an anthropological history,"Battaglia, Giulia",RVUN22LB0300,School of Liberal Arts and Sciences,Film studies,,,070.18 BAT,Routledge,,9780367891565,4777,03/17/2022 0:00,Amazon,248
Books,897,The politics of cultural practice,"Rustom, Bharucha",RVUN22LB0301,School of Liberal Arts and Sciences,Political science,,2000,320 RUS,Wesleyan University Press,,9780485006148,690,03/17/2022 0:00,Amazon,256
Books,898,Indian government and politics,"Chakrabarty, Bidyut",RVUN22LB0302,School of Liberal Arts and Sciences,Structure and function of government,,,320.454 CHA,Sage publications,,9789391138394,465,03/17/2022 0:00,Amazon,352
Books,899,"Making comics:storytelling secrets of comics, manga, and graphics novels","McCloud, Scott",RVUN22LB0303,School of Liberal Arts and Sciences,Comics,,2008,741.51 MCC,William morrow,,9780060780944,778,03/17/2022 0:00,Amazon,265
Books,900,"Making comics:storytelling secrets of comics, manga, and graphics novels","McCloud, Scott",RVUN22LB0304,School of Liberal Arts and Sciences,Comics,,2008,741.51 MCC,William morrow,,9780060780944,778,03/17/2022 0:00,Amazon,254
Books,901,Making documentary films and reality videos,"Hampe, Barry",RVUN22LB0305,School of Liberal Arts and Sciences,Film studies,,,070.18 HAR,Henry holt and company,,9780805044515,1382,03/17/2022 0:00,Amazon,"xxiv, 342"
Books,902,Sexual politics,"Millett, Kate",RVUN22LB0306,School of Liberal Arts and Sciences,Feminism,,,301.412 MIL,Columiba universtiy press,,9780231174251,1830,03/17/2022 0:00,Amazon,416
Books,903,Environment and society: a critical introduction.,"Robbins, Paul",RVUN22LB0307,School of Liberal Arts and Sciences,Conservation and protection of natural resources,2nd Ed,2014,333.72 ROB,Wiley blackwell,,9781118451564,3076,03/17/2022 0:00,Amazon,336
Books,904,Environment and society: a critical introduction.,"Robbins, Paul",RVUN22LB0308,School of Liberal Arts and Sciences,Conservation and protection of natural resources,2nd Ed,2014,333.72 ROB,Wiley blackwell,,9781118451564,3076,03/17/2022 0:00,Amazon,336
Books,905,The elements of user experience: user-centered design for the web and beyond,"Garrett, Jesse James",RVUN22LB0309,School of Liberal Arts and Sciences,Data preparation and representation,,2011,005.72 GAR,Newriders,,9780321683687,2885,03/17/2022 0:00,Amazon,"xviii, 172"
Books,906,The elements of user experience: user-centered design for the web and beyond,"Garrett, Jesse James",RVUN22LB0310,School of Liberal Arts and Sciences,Data preparation and representation,,2011,005.72 GAR,Newriders,,9780321683687,2885,03/17/2022 0:00,Amazon,"xviii, 172"
Books,907,Writing with power,"Elbow, Peter",RVUN22LB0311,School of Liberal Arts and Sciences,Literature,2nd Ed,1998,808.042 ELB,Oxford university press,,9780195120189,1234,03/17/2022 0:00,Amazon,416
Books,908,Writing with power,"Elbow, Peter",RVUN22LB0312,School of Liberal Arts and Sciences,Literature,2nd Ed,1998,808.042 ELB,Oxford university press,,9780195120189,1234,03/17/2022 0:00,Amazon,416
Books,909,Qualitative research in practice: stories from the field.,"Darlington, Yvonne",RVUN22LB0313,School of Liberal Arts and Sciences,Qualitative research,,2002,362.072 DAR,Open university press,,9780335211470,2964,03/17/2022 0:00,Amazon,208
Books,910,Qualitative research in practice: stories from the field.,"Darlington, Yvonne",RVUN22LB0314,School of Liberal Arts and Sciences,Qualitative research,,2002,362.072 DAR,Open university press,,9780335211470,2964,03/17/2022 0:00,Amazon,208
Books,911,Writing ethnographic fieldnotes.,"Emerson, R.M",RVUN22LB0315,School of Liberal Arts and Sciences,Anthropology,,1995,808.066305 EME,The university of chicago press,,9780226206813,3413,03/17/2022 0:00,Amazon,272
Books,912,"A manual for writers of term papers, theses,and dissertations.","Turabian, K.L.",RVUN22LB0316,School of Liberal Arts and Sciences,Academic writing,,2018,808.02 TUR,The University of Chicago Press.,,9780226430577,1421,03/17/2022 0:00,Amazon,"xv, 462"
Books,913,"A manual for writers of term papers, theses,and dissertations.","Turabian, K.L.",RVUN22LB0317,School of Liberal Arts and Sciences,Academic writing,,2018,808.02 TUR,The University of Chicago Press.,,9780226430577,1421,03/17/2022 0:00,Amazon,464
Books,914,"I swear i saw this : drawings in fieldwork notebooks, namely my own","Taussing, Michael",RVUN22LB0318,School of Liberal Arts and Sciences,Anthropology,,,301.0723 TAU,The university of chicago press,,9780226789835,2698,03/17/2022 0:00,Amazon,"xii, 173"
Books,915,Nature and nation: essays on environmental history,"Rangarajan, Mahesh",RVUN22LB0319,School of Liberal Arts and Sciences,Human ecology,,2015,304.20954 RAN,Permanent Black,,9788178245003,999,03/17/2022 0:00,Amazon,"xiii, 346"
Books,916,The coding manual for qualitative researchers,"Saldana, Johnny",RVUN22LB0320,School of Liberal Arts and Sciences,Research methods,4th Ed,2009,300.72 SAL,Sage publications,,9781529731743,3214,03/17/2022 0:00,Amazon,414
Books,917,The coding manual for qualitative researchers,"Saldana, Johnny",RVUN22LB0321,School of Liberal Arts and Sciences,Research methods,4th Ed,2009,300.72 SAL,Sage publications,,9781529731743,3214,03/17/2022 0:00,Amazon,414
Books,918,Making social science matter : why social inquiry fails and how it can succeed again,"Flyvbjerg, Bent",RVUN22LB0322,School of Liberal Arts and Sciences,Social science,,,300.72 SAL,Cambridge university press,,9780521775687,1969,03/17/2022 0:00,Amazon,"x, 204"
Books,919,Making social science matter : why social inquiry fails and how it can succeed again,"Flyvbjerg, Bent",RVUN22LB0323,School of Liberal Arts and Sciences,Social science,,1997,300.1 FLY,Cambridge university press,,9780521775687,1969,03/17/2022 0:00,Amazon,"x, 204"
Books,920,Gender myths and feminist fables,"Cornwall, Andrea",RVUN22LB0324,School of Liberal Arts and Sciences,Feminism,1st Ed,2008,305.42091724 FLY,Blackwell Publishing,,9781405169370,3469,03/17/2022 0:00,Amazon,184
Books,921,Gender myths and feminist fables,"Cornwall, Andrea",RVUN22LB0325,School of Liberal Arts and Sciences,Feminism,,2008,305.42091724 COR,Blackwell Publishing,,9781405169370,3469,03/17/2022 0:00,Amazon,184
Books,922,Contemporary india : a sociological view,"Deshpande, Sathish",RVUN22LB0326,School of Liberal Arts and Sciences,Social change,,2004,305.42091724 COR,Penguin Books,,9780143031215,232,03/17/2022 0:00,Amazon,"xiii, 213"
Books,923,Contemporary india : a sociological view,"Deshpande, Sathish",RVUN22LB0327,School of Liberal Arts and Sciences,Social change,,2004,303.40954 DES,Penguin Books,,9780143031215,232,03/17/2022 0:00,Amazon,"xiii, 213"
Books,924,The blind watchmaker,"Dawkins, Richard",RVUN22LB0328,School of Liberal Arts and Sciences,Social change,,2006,303.40954 DES,Penguin Books,,9780141026169,400,03/17/2022 0:00,Amazon,466
Books,925,The blind watchmaker,"Dawkins, Richard",RVUN22LB0329,School of Liberal Arts and Sciences,Social change,,2006,576.82 DAW,Penguin Books,,9780141026169,400,03/17/2022 0:00,Amazon,466
Books,926,"Making comics:storytelling secrets of comics, manga, and graphics novels","McCloud, Scott",RVUN22LB0330,School of Liberal Arts and Sciences,Graphic novels comics,,2006,741.51 MCC,William morrow,,9780060780944,777,03/17/2022 0:00,Amazon,264
Books,927,The visual display of quantitative information,"Tufte, Edward R.",RVUN22LB0331,School of Design and Innovations,Presentation of data,2nd Ed,2001,001.4226 TUF,Graphics press,,9781930824133,4500,03/17/2022 0:00,Amazon,197
Books,928,The visual display of quantitative information,"Tufte, Edward R.",RVUN22LB0332,School of Design and Innovations,Presentation of data,2nd Ed,2001,001.4226 TUF,Graphics press,,9781930824133,4500,03/17/2022 0:00,Amazon,197
Books,929,Appreciating melodrama: theory and practice in indian cinema and television,"Roy, Piyush",RVUN22LB0333,School of Liberal Arts and Sciences,Film studies,,2002,791.430954 ROY,Bloomsbury Academic India,,9789354354861,1219,03/17/2022 0:00,Amazon,320
Books,930,The craft of research,"Booth, W.C.",RVUN22LB0334,School of Liberal Arts and Sciences,Research methodology,4th Ed,2016,001.42 BOO,The University of Chicago Press.,,9780226239736,1314.45,03/17/2022 0:00,Amazon,"xvi, 316"
Books,931,The craft of research,"Booth, W.C.",RVUN22LB0335,School of Liberal Arts and Sciences,Research methodology,4th Ed,2016,001.42 BOO,The University of Chicago Press.,,9780226239736,1314.45,03/17/2022 0:00,Amazon,"xvi, 316"
Books,932,Ethnographic fieldwork: a beginner?s guide,"Blommaert, J.",RVUN22LB0336,School of Liberal Arts and Sciences,Anthropology,2nd Ed,2020,305.800723 BLO,Multilingual matters,,9781788927123,1555,03/17/2022 0:00,Amazon,120
Books,933,Tebhaga : an artist's diary and sketchbook,"Hore, Somnath",RVUN22LB0337,School of Liberal Arts and Sciences,History,,2019,954.14 HOR,Seagull Books,,9788170460787,875,03/17/2022 0:00,Amazon,"vi, 79"
Books,934,Tebhaga : an artist's diary and sketchbook,"Hore, Somnath",RVUN22LB0338,School of Liberal Arts and Sciences,History,,2019,954.14 HOR,Seagull Books,,9788170460787,875,03/17/2022 0:00,Amazon,"vi, 79"
Books,935,The musical heritage of india,"Gautam, M. R.",RVUN22LB0339,School of Liberal Arts and Sciences,Music India History and criticism,,2019,780.954 GAU,Munshiram manoharlal publishers pvt.ltd,,9788121509343,715.5,03/17/2022 0:00,Amazon,"xiii, 209"
Books,936,No one is too small to make a difference,"Thunberg, Greta",RVUN22LB0340,School of Liberal Arts and Sciences,Climate change,,2019,179.1 THU,Penguin books,,9780141992716,198,03/17/2022 0:00,Amazon,112
Books,937,No one is too small to make a difference,"Thunberg, Greta",RVUN22LB0341,School of Liberal Arts and Sciences,Climate change,,2019,179.1 THU,Penguin books,,9780141992716,198,03/17/2022 0:00,Amazon,112
Books,938,Balasaraswathi : her art and life,"Knight, Douglas M.",RVUN22LB0342,School of Liberal Arts and Sciences,Biography,,2010,791 KNI,Westland publications private limited,,9789387578128,435,03/17/2022 0:00,Amazon,352
Books,939,Kannada theatre history : 1850-1950 a sourcebook,"Akshara, K.V",RVUN22LB0343,School of Liberal Arts and Sciences,Theatre,,2018,792.09 AKS,Manipal universal press,,9789382460848,330,03/17/2022 0:00,Amazon,"viii, 280"
Books,940,Kannada theatre history : 1850-1950 a sourcebook,"Akshara, K.V",RVUN22LB0344,School of Liberal Arts and Sciences,Theatre,,2018,792.09 AKS,Manipal universal press,,9789382460848,330,03/17/2022 0:00,Amazon,"viii, 280"
Books,941,The musical heritage of india,"Gautam, M. R.",RVUN22LB0345,School of Liberal Arts and Sciences,Music,,2002,780.954 GAU,Munshiram manoharlal publishers.pvt.ltd,,9788121509343,794,03/17/2022 0:00,Amazon,223
Books,942,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0346,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780143446767,410,03/17/2022 0:00,Amazon,704
Books,943,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0347,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780143446767,410,03/17/2022 0:00,Amazon,704
Books,944,Nature and nation: essays on environmental history,"Rangarajan, Mahesh",RVUN22LB0348,School of Liberal Arts and Sciences,Human ecology,,2015,304.20954 RAN,Permanent black,,978818245003,999,03/17/2022 0:00,Amazon,"xiii, 346"
Books,945,The weave of my life : a dalit women's memoirs,Urmila Pawar,RVUN22LB0349,School of Liberal Arts and Sciences,Biography,,2008,891.4687109 URM,Stree,,9788185604909,603.5,03/17/2022 0:00,Amazon,"xxxiii, 348"
Books,946,The weave of my life : a dalit women's memoirs,Urmila Pawar,RVUN22LB0350,School of Liberal Arts and Sciences,Biography,,2022,891.4687109 URM,Stree,,9788185604909,603.5,03/17/2022 0:00,Amazon,"xxxiii, 348"
Books,947,The indian constitution: cornerstone of a nation,"Austin, Granville",RVUN22LB0351,School of Liberal Arts and Sciences,Constitutional history,,1966,342.5409 AUS,Oxford university press,,9780195649598,467,03/17/2022 0:00,Amazon,"xxviii, 488"
Books,948,The indian constitution: cornerstone of a nation,"Austin, Granville",RVUN22LB0352,School of Liberal Arts and Sciences,Constitutional history,,1966,342.5409 AUS,Oxford university press,,9780195649598,467,03/17/2022 0:00,Amazon,"xxviii, 488"
Books,949,The indian constitution: cornerstone of a nation,"Austin, Granville",RVUN22LB0353,School of Liberal Arts and Sciences,Constitutional history,,1966,342.5409 AUS,Oxford university press,,9780195649598,467,03/17/2022 0:00,Amazon,"xxviii, 488"
Books,950,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0354,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780670089512,298,03/17/2022 0:00,Amazon,704
Books,951,India transformed: 25 years of economic reforms,"Mohan, Rakesh",RVUN22LB0355,School of Liberal Arts and Sciences,Economic situation and condition,,2017,330.954 MOH,Penguin random house,,9780670089512,298,03/17/2022 0:00,Amazon,704
